Mn_i_minus,muii
18594.7795909781,0.37460266483547777
25041.834085032675,0.6011549002420344
22198.823237778262,0.020682435846372867
4038.7384557137393,0.21241787676720833
18139.47697822062,0.30431181873524177
3491.203260721304,0.2913000172840221
29805.165836517823,0.13957991126597663
3797.062708077713,0.6075840974162482
23077.882845041535,0.065145087825981
12144.631889150152,0.9488906486996079
7787.624842757995,0.9656354698712519
6629.098445814343,0.6842646032095057
23372.651527888014,0.311779904981802
2537.638077498148,0.520116014375693
2224.8141439536753,0.18493597007997448
23953.836862253404,0.14101013255226516
11136.363901826326,0.8022167610559643
28795.175266242764,0.9868882479068573
29701.18123355341,0.7722675448197277
23437.414329886004,0.19879580996601898
4305.109644672552,0.005621564911890039
1885.6060798680396,0.8154798823119886
21903.56339771991,0.35852988197141816
9032.159130994725,0.6233357970148752
16786.691214598315,0.6375937156080776
23244.002968205994,0.4722677036694331
23143.914190604093,0.7709900832365655
17735.150397350277,0.4938462168047543
22126.572286110517,0.5227805560990558
18725.182388211026,0.42759826425671377
5878.483388683297,0.031526042768165584
17472.13539702678,0.24936729992596005
15474.20104335152,0.07707221183781011
22521.6131264824,0.161305165125279
22459.379720780045,0.9297046825773388
9239.535056035711,0.8036917096914246
26633.444254611735,0.8925697425901288
13038.540636152136,0.5393883076914592
8789.977315149872,0.8180329644459009
26049.402997656587,0.5107962278473079
8196.516969174028,0.11995338079694944
22096.301874786153,0.3376814098864876
7705.472863080989,0.32327061172755317
26776.12418992519,0.2849120103280299
15944.650018778062,0.672168333851138
3021.8035751524585,0.7282435269769983
12974.099760597175,0.6323426000105201
16159.913615225989,0.09038074107740286
737.9485845116747,0.040871064040608446
28775.109504173786,0.590933853893923
26054.377748309562,0.22657312562041815
10787.365818813145,0.38679667276590735
10340.721826268858,0.2580158335523841
6876.922204606673,0.5552452915183024
30166.260337986943,0.5296976132981709
6828.325086730292,0.09319345752911863
4669.629177870033,0.3390958880695958
13095.615389050134,0.7798975583030381
2556.232954234271,0.08423155099854933
2310.1427977468256,0.1617125512232043
27435.303961538422,0.005161077687834065
16446.01973704775,0.6519960633766503
22154.884317597163,0.23732536258805037
8329.866457022685,0.32546715818945177
27398.62674712111,0.8492384881531285
15190.683388911933,0.568351772475138
27494.098714632135,0.3931584148942937
23072.46512851951,0.5026868293958816
21389.15993210582,0.5769461942378965
3210.294880162685,0.492568442049482
18633.999018741804,0.17719296833910822
13211.36328047052,0.4282413299024826
3349.3653311760663,0.9666581535617652
11819.088077343209,0.8511515578497052
12606.060641034788,0.316990312955762
20132.420197363637,0.9361611586833649
6514.472813805895,0.570104163972356
26972.441103066256,0.6150457259764999
1260.8919368192535,0.8773853346207626
7337.444090676432,0.740794540892429
29237.091613059394,0.2936624850800669
4057.920652300879,0.9132492285012157
10582.52482397567,0.5015661430577308
24280.297084666494,0.7983153494488785
14335.304735861171,0.7019966805699775
1076.1076571764474,0.09407254164688492
8877.863264568852,0.4656514583306469
3416.99056825752,0.2866125980030716
7949.991865786572,0.5908741772429539
13358.30382890173,0.037444453930339495
20095.00940005653,0.5222910357287989
16831.509967681068,0.770016553743301
10546.327249406586,0.21589944539409348
3255.4558680816394,0.05177655299649084
5291.931236782094,0.5406810580979455
8103.473153829047,0.43902752356356556
8254.835204855899,0.15652139896681894
6129.173190657323,0.2503178738747789
24785.61307761363,0.5492717420396499
16038.513543307516,0.7146244631077924
21999.477337068627,0.2800059035562482
18293.57977730106,0.5543986171061496
22922.628658996742,0.014492049280892892
20034.290847821598,0.8554750379526062
7312.621057019666,0.47422641170441643
3162.184970360026,0.09792437723493638
25842.520562270245,0.4916667135293207
4106.908222107,0.625897329722665
27755.096943781653,0.9402362184008151
21145.15268166609,0.6433238896205089
13243.611744213254,0.3861640275369942
18050.342576137173,0.1958715556758175
23830.578159895376,0.06945436474507795
18179.597575678028,0.01832000346898457
24798.384332877387,0.07128152959538296
16436.034871243774,0.1182530111388941
25887.529926842642,0.8774842663257002
13174.278705763149,0.17752179982534483
23681.441288311747,0.9905060914864733
7442.325058268265,0.4126764151437353
17058.81471824532,0.37208088398420386
24946.55583150423,0.42905112797228084
16787.48659930489,0.10321355644904902
16845.159707202936,0.9025626513888987
3763.475550660943,0.5053018472106123
20663.53688267315,0.3193817062266558
11280.769977833015,0.9500669608540998
27047.986190547264,0.9506120862228623
5802.976923322553,0.5734805443344738
4030.419712784114,0.2932814506208947
12298.780409601677,0.32873167891537897
4253.128619134171,0.09129698243838551
14919.485776112677,0.4944708626721112
593.5040953475207,0.4415863483232397
14051.160350155658,0.08419839543438594
3094.3616282805274,0.7009990345459741
20265.15986708254,0.7062716029337806
9480.681507362897,0.9866409145433254
17797.263965793853,0.9472538525261203
3135.6672637140023,0.11128636255792072
21645.947724531947,0.05639764535426917
10748.643727768273,0.7460702747774968
4916.3826821695475,0.3749330924657517
12108.884631523782,0.6957791141157187
675.2901837623449,0.627595324276055
23830.658674345315,0.45571118711043435
22804.235763588833,0.2774534448628346
7412.272784467519,0.18820234760778892
2661.6423740629252,0.3095966635246991
1921.4350093685268,0.8660772831114583
19658.220769786254,0.04531414823917879
855.5312103163978,0.02646433779980228
24423.881427972297,0.987277401702013
6120.712289927129,0.5941713022805999
10231.94076207673,0.8421347112433951
25751.979115278744,0.4687462904789908
28558.80290599609,0.41487802038743143
27335.137673280024,0.5554761624320672
12276.42072436106,0.9447712533094398
18196.820018514565,0.8496624259383437
18225.690934793132,0.4505990808965625
10777.00461716491,0.6062140169874349
25730.62209176624,0.6717335143374161
4436.912032196435,0.5203556701337029
22885.169217698352,0.8766659372980792
21283.27950683184,0.4035425179257758
23763.368841550757,0.21304286509275983
27553.122951258796,0.01464321120131514
9643.977852083352,0.4375311745315267
16884.619353711856,0.7836746474398689
21752.306029068488,0.8623774723758705
9661.884096464157,0.9495256715952763
2461.494746029006,0.14715877358094503
23271.514901985945,0.45918984266263746
13730.33128041764,0.24022160421631525
12926.589516467111,0.1819618963907049
10500.553973478218,0.3457327165955308
27488.650589324607,0.6675909827471751
8033.9949619997615,0.17240263921450966
8657.25913468341,0.1923697899067899
19267.545739402416,0.16901816956585733
22742.974582476105,0.17709278322831914
7035.441890334728,0.12072380751349075
6854.495102862269,0.20641308503395192
23447.83698285226,0.5034669291277714
6108.220025818443,0.20942838840437664
17612.763941530196,0.6182929460531429
20173.275497039744,0.4625884626615346
9757.97731970729,0.036779534570308844
23540.74397735981,0.4474676255867723
15326.359731708702,0.24254625658436618
9003.53076839006,0.11985015560606929
12858.577015159959,0.5936330943086933
3712.422014423735,0.08701159605861496
30382.52275893833,0.537152831164366
26384.945734093202,0.586882433909077
8855.51040170747,0.43171638027505643
30621.878634736553,0.36314598816899524
20930.20038429785,0.24603313261166967
11725.003148759062,0.1866483673489006
30537.445995894275,0.9823803790469156
8183.8363768200925,0.11212769827783554
17435.099047152216,0.9694734862320413
13339.214806910657,0.9293830515286731
17566.378863315214,0.32374686848060324
14722.761817008686,0.24248549144183873
6910.413707610807,0.6106589804373884
2678.60950425375,0.28870169018493175
13603.112286566793,0.5812800976004701
10655.901957748218,0.9899612363667063
21682.214432709,0.8098934584100494
15287.282827551946,0.7602518371036976
6228.8277483557495,0.5956791767337835
5910.563170997031,0.348933379716341
5872.278043537027,0.8306363458469503
23994.09241117097,0.7308943884561239
14310.711931850898,0.9383466227753557
12226.355448300646,0.18131494285904357
30397.187242002794,0.06658961774004082
10194.476519963604,0.74114653722513
6322.950633193263,0.8418445938805962
30694.736716582505,0.16434937135119984
13157.966636345927,0.35889460107509014
19542.78893089443,0.8166177795276299
1202.0233164218566,0.5027701180534699
2017.3084546233629,0.38395283225107407
26055.339553628917,0.5435985058278772
13797.259602327005,0.6242755721144007
21598.667014522027,0.9398381404011138
1310.8653869249379,0.6277452822661107
24196.025614194194,0.3349721240956204
11062.6462478826,0.8939031937926526
9898.449820346035,0.2485642909004843
15089.861602929028,0.033629081492305805
25541.59514240051,0.7200645328924198
3938.792261336267,0.6939790496226533
6758.538852012927,0.46205960306376825
15101.883181622461,0.1534360679757686
4263.122770178188,0.018208372802458423
8570.722402975742,0.8721366965532571
7301.225166267469,0.5651766702708501
7218.547103749334,0.6966811587945045
1309.6366759652562,0.9225071312391779
29723.904570636758,0.6067543748782176
18601.037229960046,0.9255759560554857
17493.522599875025,0.4508942874669917
9929.725406368392,0.11332672203617118
26578.1381896679,0.12475021493514653
2192.40160698819,0.9208497984291106
8308.949580895092,0.869909372425922
29614.933269994282,0.5913163082013547
20648.157493335955,0.8028731632531516
12226.503174124702,0.004731559802302399
4290.927220820463,0.34641135976652465
29352.921466426378,0.45227271909571815
12896.765061983382,0.9148544164779933
22539.099623200807,0.6323010614907384
24145.201912067245,0.41468266131465104
12237.987492461714,0.085441133111836
19827.301937007738,0.9968745644207627
28662.088244992097,0.06716976974068864
25298.877915318822,0.1907686518916002
17825.134070023716,0.5244378303006473
4413.056206121466,0.15532472190611943
16565.00009137077,0.1820099376822216
13259.704468110735,0.8617994424514159
21429.785494436124,0.2708175986762394
29825.090286750175,0.027193282904233142
16091.156331961842,0.799936093764652
1032.2288207266201,0.6527808332410895
24743.21856571014,0.23825896276862185
10007.892148762869,0.7222947051624736
20483.159899426995,0.39724381126549296
18883.67098808007,0.8963461849392677
622.4383929369824,0.026629550653432334
3627.604358529883,0.5830832568135952
20327.807960507216,0.8926824439058672
14973.916228211223,0.37975443892645017
30629.861127472468,0.5903359130205562
421.5045340674403,0.4874824551296887
9389.764918330902,0.022567061389285385
6578.874088848538,0.25796189666465896
27055.08994080861,0.018488837479811986
7798.122085519683,0.5765588238667021
5949.237831473522,0.2741278151651373
14830.507417957766,0.9000286399839202
8951.182924993762,0.60055680874761
22139.134075850005,0.6650701708788008
11921.785473246393,0.08289038805833396
18529.17768805057,0.7190740005937271
2717.051182353273,0.47610279715887976
2516.757212746389,0.6637047982461118
27379.77391628396,0.7325988400005292
29942.68480151843,0.03128001674777855
26003.7462106908,0.5951184229071848
18691.531642843103,0.3343104664278791
13434.649244352784,0.728215937327983
8152.091224336753,0.4955417670745778
15974.925950168421,0.6947270012073413
13621.872819540784,0.5902716438024002
